Date,Home Team,Home Score,Away Team,Away Score,Neutral
2024-11-25,UAB,98,Louisiana,86,N
2024-11-25,G Washington,72,Illinois St,64,N
2024-11-25,Hampton,64,Duquesne,59,N
2024-11-25,Boise St,83,S Dakota St,82,N
2024-11-25,High Point,73,Old Dominion,67,N
2024-11-25,Kansas St,80,Longwood,64,N
2024-11-25,Boston College,76,Missouri St,74,N
2024-11-25,Liberty,62,McNeese St,58,N
2024-11-25,Illinois,92,Ark Little Rock,34
2024-11-25,Iona,68,Cornell,84
2024-11-25,Miami OH,70,Siena,58,N
2024-11-25,Michigan,75,Virginia Tech,63,N
2024-11-25,UNC Greensboro,71,Long Beach St,48,N
2024-11-25,Idaho St,97,Embry-Riddle AZ,46
2024-11-25,Abilene Chr,82,Southern Miss,74,N
2024-11-25,North Carolina,92,Dayton,90,N
2024-11-25,Montana,69,Utah Tech,66
2024-11-25,Houston Chr,73,E Michigan,74
2024-11-25,Penn St,85,Fordham,66,N
2024-11-25,South Alabama,84,Incarnate Word,63
2024-11-25,Alabama A&M,83,IUPUI,88
2024-11-25,Southern Indiana,87,Indiana St,77
2024-11-25,Auburn,83,Iowa St,81,N
2024-11-25,Arkansas,109,MD E Shore,35
2024-11-25,Navy,94,Washington MD,43
2024-11-25,St Louis,81,Quinnipiac,67
2024-11-25,Radford,63,Chicago St,48,N
2024-11-25,Clemson,70,San Francisco,55,N
2024-11-25,Southern Univ,121,Champion Bap,58
2024-11-25,Stonehill,67,East Texas A&M,65
2024-11-25,UTRGV,97,Le Moyne,77
2024-11-25,UC Davis,55,Norfolk St,76
2024-11-25,Ohio St,102,WI Green Bay,69
2024-11-25,Buffalo,82,NC A&T,81
2024-11-25,Winthrop,87,LIU Brooklyn,65
2024-11-25,Minnesota,68,C Michigan,65
2024-11-25,PFW,87,Drexel,81,N
2024-11-25,Mercer,90,Jacksonville,89,N
2024-11-25,Memphis,99,Connecticut,97,N
2024-11-25,Michigan St,72,Colorado,56,N
2024-11-25,Xavier,75,South Carolina,66,N
2024-11-26,Citadel,100,St Andrew's,85
2024-11-26,TAM C. Christi,94,TX Lutheran,45
2024-11-26,Cleveland St,56,NJIT,53
2024-11-26,Furman,61,Seattle,56,N
2024-11-26,South Alabama,63,W Illinois,64
2024-11-26,Bryant,97,Tennessee St,85,N
2024-11-26,Delaware St,111,PSU Wilkes-Barre,43
2024-11-26,Washington St,84,Fresno St,73,N
2024-11-26,Utah Valley,77,West Georgia,74,N
2024-11-26,Army,91,SUNY Maritime,52
2024-11-26,Bellarmine,101,Midway,60
2024-11-26,Murray St,79,UT Arlington,66,N
2024-11-26,Cal Poly,82,Grambling,79
2024-11-26,Tulsa,63,Detroit,44,N
2024-11-26,Austin Peay,62,Georgia St,50,N
2024-11-26,Louisiana Tech,65,Richmond,62,N
2024-11-26,Ball St,94,Florida Tech,57,N
2024-11-26,E Kentucky,77,S Illinois,72,N
2024-11-26,Drexel,83,Chicago St,71,N
2024-11-26,Duquesne,67,Old Dominion,54,N
2024-11-26,Jacksonville,75,Siena,64,N
2024-11-26,High Point,76,Hampton,73,N
2024-11-26,Miami OH,75,Mercer,72,N
2024-11-26,San Francisco,85,Fordham,64,N
2024-11-26,Colorado,73,Connecticut,72,N
2024-11-26,Clemson,75,Penn St,67,N
2024-11-26,S Dakota St,75,Missouri St,55,N
2024-11-26,Memphis,71,Michigan St,63,N
2024-11-26,Radford,69,PFW,56,N
2024-11-26,Boston College,63,Boise St,61,N
2024-11-26,Iowa St,89,Dayton,84,N
2024-11-26,Auburn,85,North Carolina,72,N
2024-11-26,Kansas,75,Duke,72,N
2024-11-26,St Joseph's PA,83,Coppin St,54
2024-11-26,UCLA,88,Southern Utah,43
2024-11-26,Virginia,74,Manhattan,65
2024-11-26,UTEP,70,Long Beach St,44,N
2024-11-26,SMU,79,Cal Baptist,77,N
2024-11-26,Pepperdine,63,CS Fullerton,72
2024-11-26,Montana St,85,Abilene Chr,59
2024-11-26,Utah Tech,68,Denver,54,N
2024-11-26,E Michigan,72,Northern Arizona,68,N
2024-11-26,UC Santa Barbara,67,E Washington,51
2024-11-26,F Dickinson,76,St Peter's,78
2024-11-26,Georgetown,66,Wagner,41
2024-11-26,Hawaii,67,Hawaii Pacific,63
2024-11-26,Loy Marymount,77,Belmont,63,N
2024-11-26,Loyola MD,70,VMI,67
2024-11-26,Utah,94,MS Valley St,48
2024-11-26,Bethune-Cookman,79,North Dakota,67,N
2024-11-26,Samford,103,N Dakota St,98
2024-11-26,St Francis PA,88,Lehigh,78
2024-11-26,Iowa,110,SC Upstate,77
2024-11-26,Gardner Webb,73,SE Louisiana,69,N
2024-11-26,Wyoming,64,Tulane,63,N
2024-11-26,San Jose St,69,UNC Greensboro,64,N
2024-11-26,Florida St,91,W Carolina,57
2024-11-26,Kentucky,87,WKU,68
2024-11-26,San Diego St,71,Creighton,53,N
2024-11-26,Oregon,80,Texas A&M,70,N
2024-11-26,Grand Canyon,78,Stanford,71,N
2024-11-26,N Colorado,92,N New Mexico,50
2024-11-26,Alabama,85,Houston,80,N
2024-11-26,Rutgers,85,Notre Dame,84,N
2024-11-27,Charlotte,55,ETSU,75
2024-11-27,San Diego,69,Marian WI,64
2024-11-27,UMBC,92,Morgan St,69
2024-11-27,NJIT,78,Morehead St,69,N
2024-11-27,Princeton,99,Nazareth,63
2024-11-27,Samford,84,Utah Valley,76
2024-11-27,Brown,77,Stony Brook,54
2024-11-27,Chattanooga,84,Bryant,76
2024-11-27,Vermont,78,Plattsburgh St,55
2024-11-27,Youngstown St,62,W Michigan,73
2024-11-27,Montana,83,CS Northridge,75
2024-11-27,Marshall,82,S Carolina St,53
2024-11-27,Rhode Island,81,Detroit,75,N
2024-11-27,Georgia St,74,Tulsa,71,N
2024-11-27,UT Arlington,68,Austin Peay,58,N
2024-11-27,Houston,65,Notre Dame,54,N
2024-11-27,Louisiana Tech,78,E Kentucky,69,N
2024-11-27,Richmond,73,Ball St,60,N
2024-11-27,S Illinois,81,Florida Tech,54,N
2024-11-27,UT San Antonio,76,Merrimack,74,N
2024-11-27,SE Louisiana,76,North Dakota,60,N
2024-11-27,Iowa St,99,Colorado,71,N
2024-11-27,Gardner Webb,79,Bethune-Cookman,64,N
2024-11-27,Auburn,90,Memphis,76,N
2024-11-27,Belmont,89,Tulane,66,N
2024-11-27,Michigan,78,Xavier,53,N
2024-11-27,Loy Marymount,73,Wyoming,70,N
2024-11-27,SMU,77,Washington St,60,N
2024-11-27,Michigan St,94,North Carolina,91,N
2024-11-27,Dayton,85,Connecticut,67,N
2024-11-27,Cal Baptist,86,Fresno St,81,N
2024-11-27,South Carolina,70,Virginia Tech,60,N
2024-11-27,California,81,Mercyhurst,55
2024-11-27,Louisville,89,Indiana,61,N
2024-11-27,Maryland,91,Bucknell,67
2024-11-27,Nebraska,96,South Dakota,79
2024-11-27,Robert Morris,72,Canisius,64
2024-11-27,Syracuse,82,Cornell,72
2024-11-27,Villanova,72,Rider,48
2024-11-27,San Jose St,82,Long Beach St,66,N
2024-11-27,North Alabama,100,Dalton St,69
2024-11-27,Air Force,61,CS Sacramento,63
2024-11-27,Cincinnati,77,Alabama St,59
2024-11-27,UNC Wilmington,59,Colgate,72
2024-11-27,Col Charleston,79,N Kentucky,64
2024-11-27,Appalachian St,66,Sam Houston St,63,N
2024-11-27,West Virginia,86,Gonzaga,78,N
2024-11-27,Harvard,54,Massachusetts,62
2024-11-27,Ark Little Rock,78,MD E Shore,59
2024-11-27,Incarnate Word,86,W Illinois,75,N
2024-11-27,Winthrop,99,Averett,56
2024-11-27,Missouri,81,Lindenwood,61
2024-11-27,Baylor,91,New Orleans,60
2024-11-27,N Dakota St,73,West Georgia,61,N
2024-11-27,Houston Chr,71,Northern Arizona,74
2024-11-27,Pacific,83,Ark Pine Bluff,71
2024-11-27,Oklahoma,79,Providence,77,N
2024-11-27,St Louis,93,MA Lowell,90
2024-11-27,Marquette,94,Stonehill,59
2024-11-27,Tennessee,78,TN Martin,35
2024-11-27,Tennessee Tech,90,Presbyterian,75
2024-11-27,TX Southern,80,TX A&M K'ville,72
2024-11-27,UTEP,64,UNC Greensboro,58,N
2024-11-27,Valparaiso,87,N Illinois,82
2024-11-27,Georgia Tech,91,Charleston So,67
2024-11-27,UCF,84,WI Milwaukee,76
2024-11-27,Oregon,78,San Diego St,68,N
2024-11-27,Texas A&M,77,Creighton,73,N
2024-11-27,Arizona,104,Davidson,71,N
2024-11-27,Alabama,95,Rutgers,90,N
2024-11-28,Rhode Island,83,UT Arlington,78,N
2024-11-28,Gonzaga,89,Indiana,73,N
2024-11-28,Louisville,79,West Virginia,70,N
2024-11-28,Oklahoma,82,Arizona,77,N
2024-11-28,Davidson,69,Providence,58,N
2024-11-28,Illinois,90,Arkansas,77,N
2024-11-28,Santa Clara,69,TCU,52,N
2024-11-28,UC Irvine,76,Kennesaw,59,N
2024-11-28,Butler,71,Northwestern,69,N
2024-11-28,Florida,75,Wake Forest,58,N
2024-11-28,Arizona St,85,New Mexico,82,N
2024-11-28,Mississippi St,80,UNLV,58,N
2024-11-28,N Dakota St,83,Utah Valley,63,N
2024-11-28,St Mary's CA,71,USC,36,N
2024-11-28,Kent,65,Towson,54,N
2024-11-28,Utah St,72,St Bonaventure,67,N
2024-11-28,Washington,73,Colorado St,67,N
2024-11-28,Wichita St,68,Minnesota,66,N
2024-11-28,Purdue,71,NC State,61,N
2024-11-28,Mississippi,96,BYU,85,N
2024-11-28,North Texas,68,Northern Iowa,48,N
2024-11-29,Weber St,73,Bowling Green,70,N
2024-11-29,Cleveland St,69,Morehead St,71
2024-11-29,Maine,69,Elon,56,N
2024-11-29,UC Irvine,51,Kent,39,N
2024-11-29,ULM,60,SF Austin,68
2024-11-29,Pepperdine,82,New Mexico St,70,N
2024-11-29,East Carolina,93,NC A&T,69
2024-11-29,Samford,86,West Georgia,65
2024-11-29,Manhattan,77,Le Moyne,81
2024-11-29,Lafayette,75,LIU Brooklyn,56
2024-11-29,Troy,68,Merrimack,72
2024-11-29,Indiana,89,Providence,73,N
2024-11-29,Oklahoma,69,Louisville,64,N
2024-11-29,Arizona St,68,St Mary's CA,64,N
2024-11-29,West Virginia,83,Arizona,76,N
2024-11-29,BYU,72,NC State,61,N
2024-11-29,Butler,87,Mississippi St,77,N
2024-11-29,Wake Forest,57,Minnesota,51,N
2024-11-29,Purdue,80,Mississippi,78,N
2024-11-29,Northwestern,66,UNLV,61,N
2024-11-29,Colorado St,76,TCU,72,N
2024-11-29,Gonzaga,90,Davidson,65,N
2024-11-29,Florida,88,Wichita St,51,N
2024-11-29,Utah St,61,North Texas,57,N
2024-11-29,St Bonaventure,68,Northern Iowa,56,N
2024-11-29,Washington,76,Santa Clara,69,N
2024-11-29,New Mexico,83,USC,73,N
2024-11-29,Boston College,83,Dartmouth,88
2024-11-29,Duke,70,Seattle,48
2024-11-29,Kennesaw,67,Towson,63,N
2024-11-29,VCU,103,Eliz. City St,58
2024-11-29,Virginia,67,Holy Cross,41
2024-11-29,Clemson,86,Florida A&M,58
2024-11-29,South Alabama,74,Alcorn St,65
2024-11-29,Appalachian St,72,Colgate,50,N
2024-11-29,E Illinois,72,N Illinois,59
2024-11-29,James Madison,61,George Mason,66
2024-11-29,UC Santa Barbara,81,MS Valley St,48
2024-11-29,Penn,78,Navy,86
2024-11-29,Niagara,65,Binghamton,62,N
2024-11-29,SIUE,73,North Florida,78
2024-11-29,Belmont,83,Gardner Webb,74
2024-11-29,Ohio St,90,Pittsburgh,91
2024-11-29,UNC Wilmington,69,Sam Houston St,60
2024-11-29,Vanderbilt,87,Tennessee Tech,56
2024-11-29,Texas,90,Delaware St,68
2024-11-29,Bradley,107,Judson IL,41
2024-11-29,DePaul,89,Valparaiso,70
2024-11-29,G Washington,77,VMI,64
2024-11-29,Liberty,93,Central Penn,36
2024-11-29,LSU,77,Northwestern LA,53
2024-11-29,Kentucky,105,Georgia St,76
2024-11-29,Iona,62,Tarleton St,51,N
2024-11-29,Arkansas St,86,Indiana St,81,N
2024-11-29,Hofstra,68,Rice,63,N
2024-11-29,Texas Tech,89,N Colorado,64
2024-11-30,ETSU,79,Austin Peay,57
2024-11-30,High Point,81,Pfeiffer,50
2024-11-30,TAM C. Christi,109,Prairie View,74
2024-11-30,Southern Utah,74,CS Bakersfield,64
2024-11-30,FL Atlantic,78,FGCU,80
2024-11-30,Vermont,68,Northeastern,64
2024-11-30,N Kentucky,86,Bellarmine,70
2024-11-30,SE Missouri St,80,Missouri KC,59
2024-11-30,UC San Diego,109,La Verne,33
2024-11-30,Wright St,70,Air Force,57
2024-11-30,Louisiana,75,Nicholls St,76
2024-11-30,WKU,90,Marshall,82
2024-11-30,Youngstown St,128,Bethany WV,60
2024-11-30,East Texas A&M,57,PFW,77
2024-11-30,Lafayette,59,Niagara,47
2024-11-30,Drake,61,Ga Southern,47
2024-11-30,Oregon,83,Alabama,81,N
2024-11-30,Bowling Green,61,New Mexico St,60,N
2024-11-30,Creighton,80,Notre Dame,76,N
2024-11-30,San Diego St,73,Houston,70,N
2024-11-30,Weber St,68,Pepperdine,53,N
2024-11-30,Texas A&M,81,Rutgers,77,N
2024-11-30,Alabama A&M,44,Lipscomb,82
2024-11-30,Kansas,86,Furman,51
2024-11-30,Kent,67,Kennesaw,60,N
2024-11-30,La Salle,83,Temple,75
2024-11-30,Rider,66,Delaware,72
2024-11-30,Pacific,64,CS Fullerton,55
2024-11-30,CS Sacramento,60,Mercyhurst,66
2024-11-30,NC Central,131,VA-Lynchburg,51
2024-11-30,Georgia Tech,87,Cent Arkansas,68
2024-11-30,Coastal Car,73,SC Upstate,51
2024-11-30,Sam Houston St,82,Colgate,78,N
2024-11-30,NE Omaha,55,Abilene Chr,71
2024-11-30,E Michigan,89,Detroit,98
2024-11-30,Portland St,71,Utah Tech,68
2024-11-30,Utah,88,E Washington,80
2024-11-30,UNC Wilmington,76,Appalachian St,61
2024-11-30,Georgetown,100,SUNY Albany,68
2024-11-30,St John's,77,Harvard,64
2024-11-30,Idaho,80,UC Riverside,68
2024-11-30,IUPUI,106,Trinity Chr,49
2024-11-30,Lamar,88,Our Lady Lake,54
2024-11-30,IL Chicago,91,Aurora,76
2024-11-30,Lehigh,74,Marist,69
2024-11-30,Connecticut,99,MD E Shore,45
2024-11-30,Seton Hall,51,Monmouth NJ,63
2024-11-30,Montana St,69,CS Northridge,72
2024-11-30,Howard,75,Mt St Mary's,79
2024-11-30,Elon,69,Navy,63,N
2024-11-30,Toledo,52,Oakland,85
2024-11-30,Penn,77,Maine,64
2024-11-30,Ohio,84,Robert Morris,68
2024-11-30,Binghamton,75,LIU Brooklyn,70,N
2024-11-30,Siena,71,Bucknell,58,N
2024-11-30,Louisiana Tech,70,Southern Univ,73
2024-11-30,UC Irvine,67,Towson,60,N
2024-11-30,Oregon St,90,UC Davis,57
2024-11-30,Marquette,94,W Carolina,62
2024-11-30,Wisconsin,74,Chicago St,53
2024-11-30,WI Green Bay,66,Campbell,72
2024-11-30,UT San Antonio,78,Houston Chr,71
2024-11-30,Southern Miss,66,WI Milwaukee,65
2024-11-30,Stanford,90,Cal Poly,97
2024-11-30,Miami FL,79,Charleston So,83
2024-11-30,Georgia,102,Jacksonville,56
2024-11-30,Indiana St,83,Iona,80,N
2024-11-30,Tarleton St,61,Hofstra,59,N
2024-11-30,Rice,75,Arkansas St,67,N
2024-12-01,Central Conn,69,MA Lowell,67
2024-12-01,UAB,69,MTSU,76
2024-12-01,Morgan St,123,Central Penn,70
2024-12-01,Stony Brook,66,Norfolk St,77
2024-12-01,TX Southern,59,Texas St,72
2024-12-01,Niagara,60,LIU Brooklyn,52,N
2024-12-01,Troy,84,E Kentucky,74
2024-12-01,C Michigan,115,Purdue Northwest,69
2024-12-01,Kansas St,120,Ark Pine Bluff,73
2024-12-01,Maryland,96,Alcorn St,58
2024-12-01,Nebraska,103,North Florida,72
2024-12-01,Wofford,74,North Alabama,54
2024-12-01,UCF,74,Cal Baptist,59
2024-12-01,Portland,101,Denver,90
2024-12-01,American Univ,97,Notre Dame MD,52
2024-12-01,Fairfield,78,F Dickinson,74
2024-12-01,Fordham,83,New Hampshire,61
2024-12-01,Longwood,108,Regent,55
2024-12-01,San Francisco,87,Mercyhurst,59
2024-12-01,Oral Roberts,67,Missouri St,72
2024-12-01,Maine,71,Navy,66,N
2024-12-01,Penn,53,Elon,68
2024-12-01,Stonehill,88,Quinnipiac,74
2024-12-01,St Francis PA,70,Radford,79
2024-12-01,Boston Univ,65,Sacred Heart,73
2024-12-01,Minnesota,79,Bethune-Cookman,62
2024-12-01,Lafayette,81,Binghamton,82
2024-12-01,Penn St,87,Buffalo,64
2024-12-01,Tennessee St,74,UNC Asheville,92
2024-12-01,Massachusetts,80,NJIT,68
2024-12-01,Xavier,71,S Carolina St,68
2024-12-01,Rice,70,Iona,66,N
2024-12-01,Hofstra,68,Arkansas St,66,N
2024-12-01,Indiana St,87,Tarleton St,71,N
2024-12-02,Jacksonville St,89,Columbia Intl,59
2024-12-02,ULM,70,UT Arlington,84
2024-12-02,St Thomas MN,98,Chicago St,76
2024-12-02,Drexel,73,Bryant,78
2024-12-02,Southern Indiana,104,East-West,46
2024-12-02,Colorado,75,Pacific,66
2024-12-02,Coppin St,57,Loyola MD,68
2024-12-02,Georgetown,86,UMBC,62
2024-12-02,St Louis,74,Jackson St,66
2024-12-02,Miami OH,73,Air Force,60
2024-12-02,MS Valley St,91,Oakwood,71
2024-12-02,Rhode Island,84,Yale,78
2024-12-02,S Dakota St,78,Dakota Wesleyan,62
2024-12-02,Tulane,67,SE Louisiana,71
2024-12-02,Nevada,57,Washington St,68
2024-12-02,Old Dominion,88,William & Mary,83
2024-12-03,Grambling,82,Ark Baptist,56
2024-12-03,Florida A&M,66,Presbyterian,63
2024-12-03,UNC Greensboro,72,High Point,68
2024-12-03,Charleston So,83,TN Martin,68
2024-12-03,James Madison,71,ETSU,61
2024-12-03,Le Moyne,100,Army,103
2024-12-03,Akron,86,N Kentucky,73
2024-12-03,N Illinois,89,Benedictine IL,70
2024-12-03,Vermont,53,Brown,60
2024-12-03,Duquesne,59,St Peter's,62
2024-12-03,Delaware,93,Delaware St,80
2024-12-03,Murray St,63,Evansville,61
2024-12-03,S Illinois,60,Bradley,83
2024-12-03,Wisconsin,64,Michigan,67
2024-12-03,UCLA,69,Washington,58
2024-12-03,Iowa,80,Northwestern,79
2024-12-03,New Hampshire,65,Dartmouth,69
2024-12-03,Maine,103,ME Augusta,51
2024-12-03,Citadel,94,Toccoa Falls,57
2024-12-03,Tarleton St,90,Dallas Chr,50
2024-12-03,Boston College,51,South Carolina,73
2024-12-03,Butler,73,E Illinois,58
2024-12-03,Chattanooga,62,Lipscomb,80
2024-12-03,Clemson,70,Kentucky,66
2024-12-03,Indiana,97,Sam Houston St,71
2024-12-03,Louisville,63,Mississippi,86
2024-12-03,Missouri,98,California,93
2024-12-03,Northeastern,82,La Salle,68
2024-12-03,Providence,83,BYU,64
2024-12-03,St Joseph's PA,69,Princeton,77
2024-12-03,SMU,101,Alabama St,72
2024-12-03,South Florida,74,Stetson,72
2024-12-03,Tennessee,96,Syracuse,70
2024-12-03,Texas A&M,57,Wake Forest,44
2024-12-03,Queens NC,78,Winthrop,86
2024-12-03,Southern Utah,90,Park-Gilbert,55
2024-12-03,VMI,113,VA-Lynchburg,51
2024-12-03,Villanova,68,Cincinnati,60
2024-12-03,Col Charleston,94,Tusculum,71
2024-12-03,Dayton,77,W Michigan,69
2024-12-03,Boise St,87,Utah Tech,64
2024-12-03,East Carolina,53,UNC Wilmington,67
2024-12-03,Loyola-Chicago,76,E Michigan,54
2024-12-03,George Mason,74,UNC Asheville,52
2024-12-03,Grand Canyon,78,Hawaii,72
2024-12-03,Arizona St,90,San Diego,53
2024-12-03,St Mary's CA,82,UT San Antonio,74
2024-12-03,McNeese St,67,Santa Clara,74
2024-12-03,Appalachian St,85,Mid-Atlantic Chr,43
2024-12-03,Buffalo,100,Pitt-Bradford,65
2024-12-03,Stanford,77,Utah Valley,63
2024-12-03,Miami FL,73,Arkansas,76
2024-12-03,Oklahoma,76,Georgia Tech,61
2024-12-03,LSU,85,Florida St,75
2024-12-03,Georgia,69,Notre Dame,48
2024-12-03,Hampton,82,NC A&T,71
2024-12-04,SUNY Albany,88,Columbia,73
2024-12-04,Florida Intl,77,FL Atlantic,88
2024-12-04,FGCU,73,Furman,76
2024-12-04,Lindenwood,102,East-West,45
2024-12-04,Mercer,86,West Georgia,72
2024-12-04,MTSU,103,Rhodes,55
2024-12-04,Marshall,80,Morehead St,77
2024-12-04,Morgan St,124,Cheyney St,57
2024-12-04,Texas St,97,Arlington Bap,49
2024-12-04,Charlotte,83,Livingstone,61
2024-12-04,IL Chicago,56,Northern Iowa,83
2024-12-04,New Mexico,83,San Jose St,77
2024-12-04,Memphis,81,Louisiana Tech,71
2024-12-04,Fresno St,62,San Diego St,84
2024-12-04,Colorado St,83,Loy Marymount,54
2024-12-04,W Carolina,86,Bellarmine,74
2024-12-04,USC,60,Oregon,68
2024-12-04,Minnesota,72,Michigan St,90
2024-12-04,Maryland,83,Ohio St,59
2024-12-04,Montana,71,S Dakota St,67
2024-12-04,Belmont,99,Illinois St,97
2024-12-04,Tulsa,55,Oklahoma St,76
2024-12-04,LIU Brooklyn,103,York NY,53
2024-12-04,Creighton,76,Kansas,63
2024-12-04,Duke,84,Auburn,78
2024-12-04,Fairfield,78,Rider,75
2024-12-04,Florida,87,Virginia,69
2024-12-04,Iowa St,81,Marquette,70
2024-12-04,North Carolina,79,Alabama,94
2024-12-04,VCU,89,Ga Southern,54
2024-12-04,Virginia Tech,64,Vanderbilt,80
2024-12-04,North Alabama,82,Tennessee Tech,59
2024-12-04,Pepperdine,119,Life Pacific,57
2024-12-04,W Illinois,97,St Ambrose,64
2024-12-04,Denver,80,CS Sacramento,59
2024-12-04,William & Mary,109,VA-Lynchburg,55
2024-12-04,Ark Little Rock,63,Cent Arkansas,57
2024-12-04,Wichita St,78,Alcorn St,54
2024-12-04,Campbell,57,Coastal Car,58
2024-12-04,Colgate,57,Cornell,84
2024-12-04,New Mexico St,70,Abilene Chr,78
2024-12-04,Wagner,65,Coppin St,52
2024-12-04,Fordham,84,F Dickinson,75
2024-12-04,Holy Cross,68,Harvard,67
2024-12-04,Missouri KC,77,Idaho,82
2024-12-04,South Dakota,94,Idaho St,80
2024-12-04,Lehigh,90,Monmouth NJ,63
2024-12-04,NE Omaha,65,Montana St,76
2024-12-04,E Washington,87,North Dakota,81
2024-12-04,Weber St,73,N Dakota St,77
2024-12-04,Connecticut,76,Baylor,72
2024-12-04,Oral Roberts,83,Northern Arizona,76
2024-12-04,Mississippi St,90,Pittsburgh,57
2024-12-04,Seattle,91,Portland St,74
2024-12-04,St Francis PA,107,PSU-Shenango,55
2024-12-04,N Colorado,75,St Thomas MN,87
2024-12-04,SC Upstate,91,Brevard,60
2024-12-04,NC State,59,Texas,63
2024-12-04,Utah St,70,Wyoming,67
2024-12-04,Wofford,88,Gardner Webb,64
2024-12-04,Bucknell,47,St Bonaventure,64
2024-12-04,Massachusetts,69,Central Conn,73
2024-12-04,American Univ,81,G Washington,71
2024-12-04,Seton Hall,67,NJIT,56
2024-12-04,Texas Tech,76,DePaul,62
2024-12-04,Robert Morris,58,Youngstown St,72
2024-12-04,IUPUI,84,WI Green Bay,75
2024-12-05,S Carolina St,81,Samford,88
2024-12-05,Penn St,81,Purdue,70
2024-12-05,Jacksonville,88,Florida Tech,67
2024-12-05,Southern Miss,81,Alabama St,64
2024-12-05,Aquinas,69,C Michigan,93
2024-12-05,Valparaiso,60,Drake,66
2024-12-05,CS Fullerton,56,Long Beach St,73
2024-12-05,TCU,76,Xavier,72
2024-12-05,North Florida,115,Warner,83
2024-12-05,UC Irvine,82,CS Bakersfield,66
2024-12-05,Lipscomb,78,SE Missouri St,60
2024-12-05,Arkansas St,66,Jackson St,64
2024-12-05,Incarnate Word,70,Northwestern LA,72
2024-12-05,TAM C. Christi,61,Lamar,65
2024-12-05,Longwood,80,MD E Shore,76
2024-12-05,NC Central,67,Radford,70
2024-12-05,San Francisco,78,St Louis,61
2024-12-05,Nicholls St,67,SE Louisiana,64
2024-12-05,Houston Chr,83,East Texas A&M,79
2024-12-05,UTRGV,68,SF Austin,65
2024-12-05,UC Santa Barbara,76,UC San Diego,84
2024-12-05,UC Davis,77,Cal Poly,66
2024-12-05,WI Milwaukee,79,Cleveland St,67
2024-12-05,Detroit,79,PFW,78
2024-12-05,Oakland,66,Wright St,64
2024-12-05,CS Northridge,64,UC Riverside,68
2024-12-06,High Point,76,North Texas,71
2024-12-06,Davidson,73,Charleston So,72
2024-12-06,Florida A&M,130,Trinity FL,58
2024-12-06,Kent,76,Portland,57
2024-12-06,UAB,95,Prairie View,66
2024-12-06,W Illinois,96,East-West,49
2024-12-06,Bryant,75,Brown,76
2024-12-06,Northwestern,70,Illinois,66
2024-12-06,Duquesne,80,Delaware,66
2024-12-06,Florida Intl,70,New College FL,63
2024-12-06,E Kentucky,98,Camp U-Harrodsburg,62
2024-12-06,Hofstra,114,St Joseph's LI,46
2024-12-06,Canisius,52,Merrimack,60
2024-12-06,Georgia St,77,Kennesaw,81
2024-12-06,Indiana,76,Miami OH,57
2024-12-06,Marist,53,Mt St Mary's,50
2024-12-06,Niagara,69,Siena,68
2024-12-06,Rider,67,Quinnipiac,72
2024-12-06,Sacred Heart,83,Iona,59
2024-12-06,West Virginia,73,Georgetown,60
2024-12-06,E Illinois,87,Calumet-St Jos,57
2024-12-06,St Peter's,67,Manhattan,70
2024-12-07,Bellarmine,94,Brescia,66
2024-12-07,McNeese St,103,Le Tourneau,69
2024-12-07,Columbia,98,Merchant Marine,49
2024-12-07,Arizona,102,Southern Utah,66
2024-12-07,James Madison,78,Utah Valley,61
2024-12-07,Ohio,88,Morehead St,76
2024-12-07,Bowling Green,102,Morgan St,81
2024-12-07,New Mexico,83,New Mexico St,89
2024-12-07,NC A&T,55,UNC Greensboro,67
2024-12-07,Pepperdine,85,Grambling,57
2024-12-07,Sam Houston St,87,TX Southern,71
2024-12-07,UTEP,88,Seattle,72
2024-12-07,S Illinois,73,Southern Indiana,70
2024-12-07,Air Force,69,Stony Brook,61,N
2024-12-07,Akron,101,Brockport St,48
2024-12-07,Missouri St,77,Indiana St,80
2024-12-07,San Diego St,74,San Diego,57
2024-12-07,Loy Marymount,68,Nevada,64
2024-12-07,Washington,61,USC,85
2024-12-07,Ohio St,80,Rutgers,66
2024-12-07,Michigan St,89,Nebraska,52
2024-12-07,Michigan,85,Iowa,83
2024-12-07,Notre Dame,69,Syracuse,64
2024-12-07,Miami FL,55,Clemson,65
2024-12-07,Wake Forest,72,Boston College,66
2024-12-07,Furman,69,Princeton,63
2024-12-07,Virginia Tech,59,Pittsburgh,64
2024-12-07,North Carolina,68,Georgia Tech,65
2024-12-07,SMU,63,Virginia,51
2024-12-07,NC State,84,Florida St,74
2024-12-07,California,81,Stanford,89
2024-12-07,Incarnate Word,65,East Texas A&M,53
2024-12-07,Houston Chr,57,Northwestern LA,64
2024-12-07,Gardner Webb,77,NC Central,78
2024-12-07,Washington St,74,Boise St,69,N
2024-12-07,Villanova,94,Temple,65,N
2024-12-07,St Joseph's PA,82,La Salle,68,N
2024-12-07,Drexel,60,Penn,47,N
2024-12-07,Colorado,72,Colorado St,55
2024-12-07,Ga Southern,93,North Florida,91
2024-12-07,Houston,79,Butler,51
2024-12-07,St John's,88,Kansas St,71
2024-12-07,VMI,78,Queens NC,81
2024-12-07,Long Beach St,76,Hawaii,68
2024-12-07,Grand Canyon,100,Life Pacific,52
2024-12-07,TN Martin,112,Montreat,60
